,unixtime,latitudine,longitudine,altitudine,precisione_orizzontale,precisione_verticale,geometry,delta_tempo,distanza_orizzontale,distanza_verticale,distanza_reale,pendenza,velocita,delta_velocita,accelerazione,pendenza_radianti,accelerazione_max,distanza_percorsa,time_from_start,stato,nome_impianto,impianto_inizio,impianto_fine,time_from_start_minuti,velocita_kmh,impianti,delta_minuti,discesa
67,1734866867.0,46.502178,12.937501,1596.424791,1.6,3.8,POINT (1440196.0234574676 5861192.059330391),2.0,20.708273710596917,-2.7231450000001587,20.88655353963466,-7.491430281045559,20.058009117472384,0.49547752630099673,0.24773876315049836,-0.13075012408784914,-1.279007204290959,1309.3422618350028,235.0,Discesa,,Valvan,Valvan,130.33333333333334,37.595796371342395,Valvan-Valvan,0.03333333333333144,4
68,1734866869.0,46.502161,12.937697,1592.633252,1.6,3.8,POINT (1440217.842077663 5861189.3100106),2.0,21.99115609836485,-3.7915389999998297,22.315615934389292,-9.78230674109942,20.22771459902874,0.7145311973773154,0.3572655986886577,-0.1707334610722214,-1.6667699291543778,1331.6578777693921,237.0,Discesa,,Valvan,Valvan,130.36666666666667,40.168108681900726,Valvan-Valvan,0.03333333333333144,4
69,1734866871.0,46.502151,12.937903,1589.267479,1.5,3.8,POINT (1440240.7738927666 5861187.692764065),2.0,22.988771831067638,-3.36577299999999,23.233855861402297,-8.32946289123946,20.408411050505695,0.4591199635065024,0.2295599817532512,-0.14537655237481492,-1.4211258487168332,1354.8917336307945,239.0,Discesa,,Valvan,Valvan,130.4,41.820940550524135,Valvan-Valvan,0.03333333333333144,4
70,1734866873.0,46.502145,12.938119,1585.398146,1.5,3.8,POINT (1440264.8189027777 5861186.722416286),2.0,24.064581468406796,-3.869333000000097,24.373670612250375,-9.134379656928,20.603134669190712,0.5699073754240391,0.28495368771201957,-0.15942500014058364,-1.5573426478867292,1379.265404243045,241.0,Discesa,,Valvan,Valvan,130.43333333333334,43.87260710205068,Valvan-Valvan,0.03333333333333144,4
71,1734866875.0,46.502128,12.938336,1583.516858,1.6,3.8,POINT (1440288.9752322799 5861183.973098165),2.0,24.312280953160233,-1.8812880000000405,24.384959497287298,-4.42473887650351,20.79482020356048,0.00564444251846119,0.002822221259230595,-0.07722626193598102,-0.7568368232087271,1403.6503637403323,243.0,Discesa,,Valvan,Valvan,130.46666666666667,43.89292709511714,Valvan-Valvan,0.03333333333333144,4
72,1734866877.0,46.502148,12.938591,1580.447973,1.6,3.8,POINT (1440317.3617024324 5861187.207590163),2.0,28.570152715758407,-3.0688849999999093,28.734503325183507,-6.130962500798573,21.04728784259534,2.1747719139481045,1.0873859569740523,-0.10700548195524057,-1.047721671375256,1432.384867065516,245.0,Discesa,,Valvan,Valvan,130.5,51.722105985330316,Valvan-Valvan,0.03333333333333144,4
73,1734866879.0,46.502138,12.938839,1579.100251,1.5,3.8,POINT (1440344.968936149 5861185.590344016),2.0,27.65456270822205,-1.347721999999976,27.687383285032002,-2.7900545135436774,21.280405268267096,-0.5235600200757524,-0.2617800100378762,-0.048695637571465895,-0.47751543307262323,1460.0722503505478,247.0,Discesa,,Valvan,Valvan,130.53333333333333,49.8372899130576,Valvan-Valvan,0.03333333333333144,4
74,1734866881.0,46.502143,12.939085,1577.127834,1.5,3.8,POINT (1440372.3535308843 5861186.398967051),2.0,27.396530802719937,-1.9724170000001777,27.467441250438164,-4.117912535478421,21.50659795085763,-0.10997101729691927,-0.054985508648459636,-0.07187113205324626,-0.7044489726429498,1487.539691600986,249.0,Discesa,,Valvan,Valvan,130.56666666666666,49.4413942507887,Valvan-Valvan,0.03333333333333144,4
75,1734866883.0,46.502146,12.939322,1575.224241,1.7,3.8,POINT (1440398.7362502022 5861186.884140911),2.0,26.38718007446137,-1.9035930000000008,26.455754356882363,-4.1262168184246075,21.714675718917636,-0.5058434467779005,-0.25292172338895025,-0.07201606913267443,-0.7058671273587017,1513.9954459578685,251.0,Discesa,,Valvan,Valvan,130.6,47.62035784238825,Valvan-Valvan,0.03333333333333144,4
76,1734866885.0,46.502142,12.939556,1572.860875,1.6,3.8,POINT (1440424.7850110477 5861186.237242439),2.0,26.056792189789324,-2.3633659999998144,26.163751987660735,-5.1825794557340075,21.915308745469982,-0.1460011846108138,-0.0730005923054069,-0.09045307524877415,-0.8861351564153505,1540.1591979455293,253.0,Discesa,,Valvan,Valvan,130.63333333333333,47.09475357778933,Valvan-Valvan,0.03333333333333144,4
77,1734866887.0,46.502142,12.939787,1570.859725,1.5,3.8,POINT (1440450.4998134212 5861186.237242439),2.0,25.714802373433486,-2.0011500000000524,25.792550521948012,-4.449842779691894,22.107554096011444,-0.18560073285636136,-0.09280036642818068,-0.07766440770172021,-0.7611221497189818,1565.9517484674773,255.0,Discesa,,Valvan,Valvan,130.66666666666666,46.426590939506426,Valvan-Valvan,0.03333333333333144,4
78,1734866889.0,46.502066,12.940004,1568.116604,1.5,3.8,POINT (1440474.656142923 5861173.946180534),2.0,27.1034768574339,-2.7431209999999737,27.241937717095233,-5.779180549490204,22.317110001029032,0.7246935975736104,0.3623467987868052,-0.10086572865581915,-0.9878158187371819,1593.1936861845725,257.0,Discesa,,Valvan,Valvan,130.7,49.03548789077142,Valvan-Valvan,0.03333333333333144,4
79,1734866890.0,46.502021,12.940121,1566.322071,1.5,3.8,POINT (1440487.680523346 5861166.668586187),1.0,14.919713967542815,-1.7945330000000013,15.027249035049003,-6.858549372402538,22.440292119343553,1.4062801765013866,1.4062801765013866,-0.11970426845901501,-1.1714964388319002,1608.2209352196214,258.0,Discesa,,Valvan,Valvan,130.71666666666667,54.09809652617641,Valvan-Valvan,0.01666666666667993,4
80,1734866892.0,46.501909,12.940323,1561.772363,1.5,3.8,POINT (1440510.1670604863 5861148.555488635),2.0,28.874359828388396,-4.54970800000001,29.230608929417013,-8.954424066306396,22.672405995909763,-0.4119445703404967,-0.20597228517024835,-0.15628418257686566,-1.5269143242200076,1637.4515441490385,260.0,Discesa,,Valvan,Valvan,130.75,52.61509607295062,Valvan-Valvan,0.03333333333333144,4
81,1734866893.0,46.501856,12.940439,1558.522879,1.5,3.8,POINT (1440523.0801214182 5861139.9841251215),1.0,15.49888431824995,-3.2494839999999385,15.835863139619192,-11.84107728926523,22.803964238464246,1.220558674910686,1.220558674910686,-0.2066657856808033,-2.012990246186604,1653.2874072886577,261.0,Discesa,,Valvan,Valvan,130.76666666666668,57.0091073026291,Valvan-Valvan,0.01666666666667993,4
82,1734866895.0,46.501763,12.940653,1554.311178,1.6,3.8,POINT (1440546.902492448 5861124.9438282065),2.0,28.172963862017728,-4.2117010000001756,28.48603724781598,-8.502433553928599,23.020473005062,-1.592844515711203,-0.7964222578556015,-0.1483954599480969,-1.4504224104800492,1681.7734445364738,263.0,Discesa,,Valvan,Valvan,130.8,51.27486704606876,Valvan-Valvan,0.03333333333333144,4
83,1734866896.0,46.501731,12.940782,1552.875943,1.4,3.8,POINT (1440561.2627067603 5861119.768678229),1.0,15.264269795262994,-1.4352349999999205,15.33159586891733,-5.37148847501152,23.142341460073514,1.0885772450093398,1.0885772450093398,-0.09375015962188019,-0.9183424524346977,1697.105040405391,264.0,Discesa,,Valvan,Valvan,130.81666666666666,55.193745128102385,Valvan-Valvan,0.01666666666665151,4
84,1734866898.0,46.501761,12.941035,1548.227975,1.6,3.8,POINT (1440589.426537931 5861124.620381244),2.0,28.578670514144942,-4.647967999999992,28.954170941076544,-9.237570304434536,23.360199852809338,-0.8545103983790572,-0.4272551991895286,-0.1612260166968376,-1.5747840327665272,1726.0592113464677,266.0,Discesa,,Valvan,Valvan,130.85,52.11750769393778,Valvan-Valvan,0.03333333333333144,4
85,1734866900.0,46.501838,12.941259,1546.175489,1.7,3.8,POINT (1440614.3621038687 5861137.073097903),2.0,27.872075646103454,-2.0524860000000444,27.947545502285337,-4.211631206998428,23.56128479349071,-0.5033127193956037,-0.25165635969780187,-0.07350683144186541,-0.7204528089364398,1754.006756848753,268.0,Discesa,,Valvan,Valvan,130.88333333333333,50.30558190411361,Valvan-Valvan,0.03333333333333144,4
86,1734866902.0,46.501928,12.941467,1541.731681,1.6,3.8,POINT (1440637.5165579536 5861151.628243626),2.0,27.34924150644772,-4.44380799999999,27.707912958555116,-9.228980526875628,23.756195597430775,-0.11981627186511012,-0.05990813593255506,-0.16107609679642074,-1.5733323742284915,1781.7146698073082,270.0,Discesa,,Valvan,Valvan,130.91666666666666,49.87424332539921,Valvan-Valvan,0.03333333333333144,4
87,1734866903.0,46.501991,12.941564,1539.836129,1.7,3.8,POINT (1440648.3145485607 5861161.816859969),1.0,14.846026543577578,-1.8955519999999524,14.966550087355262,-7.2761995135888275,23.867351998600697,1.1125936080777041,1.1125936080777041,-0.12699363854413492,-1.242461690333709,1796.6812198946634,271.0,Discesa,,Valvan,Valvan,130.93333333333334,53.87958031447894,Valvan-Valvan,0.01666666666667993,4
88,1734866905.0,46.502091,12.941775,1536.608074,1.6,3.8,POINT (1440671.802961118 5861177.989291105),2.0,28.517591997414236,-3.2280550000000403,28.699710667775204,-6.458118821845576,24.070957326098092,-0.6166947534676606,-0.3083473767338303,-0.1127154369262224,-1.10339856441679,1825.3809305624386,273.0,Discesa,,Valvan,Valvan,130.96666666666667,51.65947920199537,Valvan-Valvan,0.03333333333333144,4
89,1734866907.0,46.502199,12.94195,1533.641061,1.7,3.8,POINT (1440691.283872007 5861195.4555501435),2.0,26.164405092517907,-2.9670129999999517,26.332095624684825,-6.469637326350306,24.2406068882678,-1.183807521545189,-0.5919037607725945,-0.11291647275473575,-1.1053581889135309,1851.7130261871234,275.0,Discesa,,Valvan,Valvan,131.0,47.397772124432684,Valvan-Valvan,0.03333333333333144,4
90,1734866909.0,46.502332,12.942035,1529.783221,1.7,3.8,POINT (1440700.7460287244 5861216.964972374),2.0,23.498673461211744,-3.857840000000124,23.81324387609252,-9.323232872362768,24.37507065786129,-1.2594258742961522,-0.6297129371480761,-0.16272111055289853,-1.5892589265419816,1875.5262700632159,277.0,Discesa,,Valvan,Valvan,131.03333333333333,42.86383897696654,Valvan-Valvan,0.03333333333333144,4
91,1734866911.0,46.50245,12.942158,1526.520149,1.7,3.8,POINT (1440714.4383260917 5861236.048563967),2.0,23.48749614798365,-3.2630719999999656,23.713078968761742,-7.909363900325626,24.506314181057775,-0.05008245366538944,-0.02504122683269472,-0.13804444179906278,-1.3499190198864002,1899.2393490319776,279.0,Discesa,,Valvan,Valvan,131.06666666666666,42.683542143771135,Valvan-Valvan,0.03333333333333144,4
92,1734866913.0,46.502601,12.942194,1521.666314,1.6,3.8,POINT (1440718.4458277605 5861260.469152608),2.0,24.747226494568284,-4.85383499999989,25.218741708909395,-11.09692824529198,24.654979098459762,0.7528313700738263,0.37641568503691314,-0.193677934737902,-1.8881243917565034,1924.458090740887,281.0,Discesa,,Valvan,Valvan,131.1,45.39373507603691,Valvan-Valvan,0.03333333333333144,4
93,1734866915.0,46.502765,12.942202,1517.205153,1.5,3.8,POINT (1440719.3363836866 5861286.9922528695),2.0,26.538046976806875,-4.461160999999947,26.910404954424767,-9.542450071491967,24.823062136053437,0.8458316227576859,0.42291581137884293,-0.1665471724547031,-1.6262850553203418,1951.3684956953118,283.0,Discesa,,Valvan,Valvan,131.13333333333333,48.43872891796458,Valvan-Valvan,0.03333333333333144,4
94,1734866917.0,46.502932,12.942222,1513.846278,1.7,3.8,POINT (1440721.5627735027 5861314.000614012),2.0,27.099970169662065,-3.3588750000001255,27.307332796562164,-7.0654274095670475,24.993799938844724,0.19846392106869892,0.09923196053434946,-0.12331497135759889,-1.2066562485424985,1978.675828491874,285.0,Discesa,,Valvan,Valvan,131.16666666666666,49.153199033811894,Valvan-Valvan,0.03333333333333144,4
95,1734866918.0,46.503021,12.942247,1511.880669,1.7,3.8,POINT (1440724.3457607725 5861328.394325395),1.0,14.660284633460858,-1.9656090000000859,14.791469307508633,-7.636511727424623,25.092595356915307,1.1378029092275508,1.1378029092275508,-0.13328227301071943,-1.303631430328044,1993.4672977993825,286.0,Discesa,,Valvan,Valvan,131.18333333333334,53.24928950703108,Valvan-Valvan,0.01666666666667993,4
96,1734866920.0,46.503166,12.942237,1507.915843,1.7,3.8,POINT (1440723.2325658647 5861351.844804522),2.0,23.47688595548361,-3.9648259999999027,23.80932631086102,-9.585782438173798,25.215957801378046,-2.8868061520781225,-1.4434030760390613,-0.16730346492598255,-1.6336011591498274,2017.2766241102436,288.0,Discesa,,Valvan,Valvan,131.21666666666667,42.85678735954984,Valvan-Valvan,0.03333333333333144,4
97,1734866922.0,46.503333,12.942262,1506.575083,1.7,3.8,POINT (1440726.0155531343 5861378.853364877),2.0,27.151562581791524,-1.3407600000000457,27.184646181448485,-2.827002682523624,25.37951921741411,1.6876599352937323,0.8438299676468661,-0.0493405047727492,-0.4838339815868673,2044.461270291692,290.0,Discesa,,Valvan,Valvan,131.25,48.93236312660728,Valvan-Valvan,0.03333333333333144,4
98,1734866924.0,46.503503,12.942276,1503.437475,1.6,3.8,POINT (1440727.5740260053 5861406.347194167),2.0,27.537964461582582,-3.137608,27.71613376084495,-6.500109409000586,25.547392652702513,0.26574378969823265,0.13287189484911632,-0.11344831092692297,-1.110542139303835,2072.177404052537,292.0,Discesa,,Valvan,Valvan,131.28333333333333,49.88904076952091,Valvan-Valvan,0.03333333333333144,4
99,1734866926.0,46.503641,12.942295,1500.816191,1.7,3.8,POINT (1440729.6890963307 5861428.665777635),2.0,22.418579136467105,-2.6212840000000597,22.5713052415383,-6.66900617123665,25.649984195437654,-2.572414259653325,-1.2862071298266624,-0.1163961155239003,-1.1392693406439462,2094.748709294075,294.0,Discesa,,Valvan,Valvan,131.31666666666666,40.62834943476894,Valvan-Valvan,0.03333333333333144,4
100,1734866928.0,46.503776,12.942288,1499.13355,1.7,3.8,POINT (1440728.909859895 5861450.499229325),2.0,21.847352748762717,-1.682640999999876,21.912053825777043,-4.404116149941946,25.743171443349553,-0.32962570788062884,-0.16481285394031442,-0.07686632745674324,-0.7533163409164557,2116.660763119852,296.0,Discesa,,Valvan,Valvan,131.35,39.44169688639868,Valvan-Valvan,0.03333333333333144,4
101,1734866930.0,46.503925,12.942293,1496.693122,1.7,3.8,POINT (1440729.466457349 5861474.596953765),2.0,24.10415159037047,-2.440428000000111,24.2273773387617,-5.781218836468101,25.86307820688258,1.1576617564923275,0.5788308782461637,-0.10090130347468398,-0.9881630333010998,2140.8881404586136,298.0,Discesa,,Valvan,Valvan,131.38333333333333,43.60927920977106,Valvan-Valvan,0.03333333333333144,4
102,1734866932.0,46.504081,12.942252,1493.305479,1.7,3.8,POINT (1440724.9023582265 5861499.826856836),2.0,25.639403459945378,-3.387642999999798,25.862233756528198,-7.52669039467436,26.0010044905817,0.8174282088832499,0.4087141044416249,-0.13136552916529906,-1.2849925548913321,2166.7503742151416,300.0,Discesa,,Valvan,Valvan,131.41666666666666,46.55202076175076,Valvan-Valvan,0.03333333333333144,4
103,1734866934.0,46.504232,12.942268,1491.117154,1.7,3.8,POINT (1440726.6834700792 5861524.2481781235),2.0,24.486185755881024,-2.188325000000077,24.583776340854065,-5.10694365432796,26.121864046362862,-0.6392287078370664,-0.3196143539185332,-0.08913298148185407,-0.8732372094650678,2191.3341505559956,302.0,Discesa,,Valvan,Valvan,131.45,44.25079741353732,Valvan-Valvan,0.03333333333333144,4
104,1734866936.0,46.504382,12.942291,1488.583704,1.4,3.8,POINT (1440729.2438183676 5861548.507835966),2.0,24.394392428875236,-2.53345000000013,24.52559379253571,-5.9291281452969224,26.240444340969454,-0.029091274159178226,-0.014545637079589113,-0.10348280790809604,-1.013355464917031,2215.8597443485314,304.0,Discesa,,Valvan,Valvan,131.48333333333332,44.146068826564274,Valvan-Valvan,0.03333333333333144,4
105,1734866938.0,46.504527,12.942292,1487.035472,1.7,4.2,POINT (1440729.3551378583 5861571.9589021765),2.0,23.451330419731658,-1.5482319999998708,23.50238117258026,-3.777125517686443,26.345436770836606,-0.5116063099777239,-0.25580315498886197,-0.06592327654472374,-0.6462390260999784,2239.3621255211115,306.0,Discesa,,Valvan,Valvan,131.51666666666668,42.30428611064447,Valvan-Valvan,0.03333333333335986,4
106,1734866940.0,46.504665,12.942323,1485.884131,1.7,4.5,POINT (1440732.8060420726 5861594.2779060425),2.0,22.584212925606607,-1.1513410000000022,22.613541508738024,-2.9184068065906086,26.438676627621618,-0.44441983192111856,-0.22220991596055928,-0.05093580768761947,-0.49946423498662035,2261.9756670298493,308.0,Discesa,,Valvan,Valvan,131.55,40.70437471572844,Valvan-Valvan,0.03333333333333144,4
107,1734866942.0,46.504785,12.94238,1485.064774,1.7,4.4,POINT (1440739.151253048 5861613.685781543),2.0,20.418798538875155,-0.8193570000000818,20.435231333768144,-2.2979082027752775,26.505416884222655,-1.08915508748494,-0.54457754374247,-0.04010606404701409,-0.39333502218389915,2282.4108983636174,310.0,Discesa,,Valvan,Valvan,131.58333333333334,36.78341640078266,Valvan-Valvan,0.03333333333333144,4
108,1734866945.0,46.504865,12.942459,1483.131875,1.7,4.0,POINT (1440747.9454928206 5861626.624389013),3.0,15.64436692365979,-1.9328989999999067,15.763321825881153,-7.043336214079269,26.432674737003815,-4.963175058257021,-1.6543916860856738,-0.12292940726063543,-1.2029024972938498,2298.1742201894986,313.0,Discesa,,Valvan,Valvan,131.63333333333333,18.91598619105738,Valvan-Valvan,0.04999999999998295,4
109,1734866954.0,46.504923,12.942564,1481.824846,1.5,4.8,POINT (1440759.634039354 5861636.004891333),9.0,14.987192660351457,-1.3070290000000568,15.044077527230899,-4.984139205313615,25.86206792478331,-3.5828764389347287,-0.39809738210385875,-0.08698963951045624,-0.8522925029329228,2313.2182977167295,322.0,Discesa,,Valvan,Valvan,131.78333333333333,6.01763101089236,Valvan-Valvan,0.15000000000000568,4
110,1734866998.0,46.505013,12.942589,1481.301851,1.5,4.2,POINT (1440762.4170266239 5861650.560863025),44.0,14.819626514332262,-0.5229950000000372,14.828852072710308,-2.0211693925727,22.89882442415842,-1.3345448044034514,-0.030330563736442075,-0.03527606064092744,-0.34598638686552324,2328.0471497894396,366.0,Discesa,,Valvan,Valvan,132.51666666666668,1.2132697150399345,Valvan-Valvan,0.7333333333333485,4
111,1734867012.0,46.505076,12.942689,1481.146944,1.9,4.1,POINT (1440773.548975703 5861660.750057547),14.0,15.091056136859054,-0.15490699999986646,15.091851162282255,-0.5881103037889301,22.198158956384734,0.7409700034455762,0.05292642881754116,-0.010264461166020913,-0.10069259586899369,2343.1390009517218,380.0,Discesa,,Valvan,Valvan,132.75,3.8807617274440087,Valvan-Valvan,0.23333333333332007,4
112,1734867016.0,46.505137,12.942798,1480.419143,1.6,3.9,POINT (1440785.6828001996 5861670.615796829),4.0,15.63849444412619,-0.7278009999999995,15.655420875037716,-2.6645697313048844,22.11369770462587,2.835865850024982,0.7089664625062455,-0.046505514960250856,-0.4560546705827731,2358.7944218267594,384.0,Discesa,,Valvan,Valvan,132.81666666666666,14.089878787533944,Valvan-Valvan,0.06666666666666288,4
113,1734867028.0,46.505186,12.94291,1477.942898,1.4,6.3,POINT (1440798.1505831685 5861678.540742961),12.0,14.773299677331256,-2.4762450000000626,14.979391598334729,-9.515250350153297,21.579761940228128,-2.6655725855648686,-0.22213104879707238,-0.16607244776171837,-1.621692262368064,2373.773813425094,396.0,Discesa,,Valvan,Valvan,133.01666666666668,4.493817479500419,Valvan-Valvan,0.20000000000001705,4
114,1734867037.0,46.505235,12.943055,1476.938027,1.9,6.4,POINT (1440814.2919093333 5861686.465696231),9.0,17.98186015689577,-1.0048710000000938,18.0099156141498,-3.19850372566846,21.260299813682163,0.7528191017109729,0.08364656685677477,-0.0558244211502201,-0.5473531759502517,2391.7837290392436,405.0,Discesa,,Valvan,Valvan,133.16666666666666,7.203966245659921,Valvan-Valvan,0.14999999999997726,4
115,1734867041.0,46.505296,12.94319,1474.719197,1.7,4.4,POINT (1440829.3200405904 5861696.331464369),4.0,17.977155225998533,-2.2188300000000254,18.113567196677373,-7.036145456413731,21.211809942418864,2.5272900642638096,0.6318225160659524,-0.12280390486365877,-1.2016806001632296,2409.8972962359207,409.0,Discesa,,Valvan,Valvan,133.23333333333332,16.302210477009638,Valvan-Valvan,0.06666666666666288,4
116,1734867045.0,46.505386,12.943251,1472.642724,1.7,4.8,POINT (1440836.110529529 5861710.887535935),4.0,16.06206585316763,-2.076472999999851,16.195730906359923,-7.366232708277798,21.147542125211164,-0.4794590725793624,-0.1198647681448406,-0.12856501422754654,-1.2577512091164305,2426.093027142281,413.0,Discesa,,Valvan,Valvan,133.3,14.576157815723931,Valvan-Valvan,0.0666666666666913,4
117,1734867050.0,46.505472,12.943367,1470.870423,1.6,4.1,POINT (1440849.0235904611 5861724.796693504),5.0,18.97924674232927,-1.7723009999999704,19.061816748170074,-5.334866263242994,21.058749851688095,-0.23656937695596625,-0.04731387539119325,-0.0931109814471568,-0.9120994624853261,2445.154843890451,418.0,Discesa,,Valvan,Valvan,133.38333333333333,13.724508058682453,Valvan-Valvan,0.08333333333331439,4
118,1734867052.0,46.505558,12.943407,1469.373215,1.6,3.9,POINT (1440853.4763700927 5861738.705873077),2.0,14.604537748249747,-1.4972080000000005,14.681081521308837,-5.853321938064348,21.0843079321008,3.528177411020404,1.764088705510202,-0.10215973999843848,-1.0004447191905919,2459.83592541176,420.0,Discesa,,Valvan,Valvan,133.41666666666666,26.425946738355908,Valvan-Valvan,0.03333333333333144,4
119,1734867054.0,46.505652,12.943455,1467.776246,1.4,3.9,POINT (1440858.8197056507 5861753.908954989),2.0,16.11474276924519,-1.596969000000172,16.193679152863986,-5.659525884478886,21.12252743230485,0.7562988157775745,0.37814940788878726,-0.0987773607860008,-0.9674309180833054,2476.029604564624,422.0,Discesa,,Valvan,Valvan,133.45,29.148622475155175,Valvan-Valvan,0.03333333333333144,4
120,1734867058.0,46.505684,12.943604,1464.840572,1.4,3.9,POINT (1440875.406309779 5861759.084478235),4.0,17.375312295833623,-2.9356739999998354,17.621568012297377,-9.589933080288553,21.07310850065004,-3.6914475733576486,-0.9228618933394122,-0.16737590729695698,-1.6343018918577938,2493.6511725769215,426.0,Discesa,,Valvan,Valvan,133.51666666666668,15.85941121106764,Valvan-Valvan,0.0666666666666913,4
121,1734867061.0,46.505731,12.943742,1463.646981,1.5,3.8,POINT (1440890.7683995087 5861766.686033524),3.0,17.13993709642994,-1.1935909999999694,17.181446479992776,-3.983532685822712,21.069924076002078,1.3217568235899142,0.44058560786330475,-0.06952576122841916,-0.6814983664870471,2510.832619056914,429.0,Discesa,,Valvan,Valvan,133.56666666666666,20.61773577599133,Valvan-Valvan,0.04999999999998295,4
122,1734867063.0,46.505747,12.943893,1461.852847,1.5,3.8,POINT (1440907.577642618 5861769.273798526),2.0,17.007268493696706,-1.7941339999999855,17.101640226207678,-6.02198441406597,21.11499613322329,2.8236712864395805,1.4118356432197903,-0.1051034555292327,-1.0291676299579595,2527.9342592831217,431.0,Discesa,,Valvan,Valvan,133.6,30.78295240717382,Valvan-Valvan,0.03333333333333144,4
123,1734867065.0,46.505755,12.944044,1457.22335,1.8,3.8,POINT (1440924.386885728 5861770.567681314),2.0,16.858967542553234,-4.6294970000001285,17.48304976466845,-15.355019564816304,21.162822892776084,0.19070476923038626,0.09535238461519313,-0.26799564811419135,-2.5976798202440237,2545.4173090477902,433.0,Discesa,,Valvan,Valvan,133.63333333333333,31.469489576403213,Valvan-Valvan,0.03333333333333144,4
124,1734867067.0,46.505772,12.944196,1453.746914,1.9,3.8,POINT (1440941.3074483285 5861773.317182867),2.0,17.142496828167477,-3.4764359999999215,17.491449475838973,-11.463906769095866,21.210279380885208,0.0041998555852611474,0.0020999277926305737,-0.2000829182623882,-1.9497433421459458,2562.9087585236293,435.0,Discesa,,Valvan,Valvan,133.66666666666666,31.484609056510152,Valvan-Valvan,0.03333333333333144,4
125,1734867069.0,46.505811,12.944359,1449.838561,1.6,3.8,POINT (1440959.452525328 5861779.624866153),2.0,19.210171466058345,-3.9083530000000337,19.603721864175984,-11.4999984044715,21.27470235559748,1.0561361941685057,0.5280680970842528,-0.20071283613212226,-1.9557991689356153,2582.512480387805,437.0,Discesa,,Valvan,Valvan,133.7,35.286699355516774,Valvan-Valvan,0.03333333333333144,4
126,1734867071.0,46.5059,12.944536,1447.658168,1.6,3.8,POINT (1440979.1560751982 5861794.019339826),2.0,24.40144974810333,-2.1803930000000946,24.498670646458788,-5.106107006420155,21.378679142877793,2.4474743911414016,1.2237371955707008,-0.08911837922118294,-0.8730945298492241,2607.011151034264,439.0,Discesa,,Valvan,Valvan,133.73333333333332,44.09760716362582,Valvan-Valvan,0.03333333333333144,4
127,1734867073.0,46.505922,12.944759,1445.820091,1.6,3.8,POINT (1441003.980321645 5861797.577527963),2.0,25.077956744302593,-1.8380769999998847,25.145227012835665,-4.191971286892284,21.486990841200814,0.3232781831884388,0.1616390915942194,-0.07316370110533417,-0.7170957478647724,2632.1563780470997,441.0,Discesa,,Valvan,Valvan,133.76666666666668,45.261408623104195,Valvan-Valvan,0.03333333333335986,4
128,1734867075.0,46.505986,12.944961,1441.391289,1.6,3.8,POINT (1441026.4668587854 5861807.928628911),2.0,24.754588330495213,-4.4288020000001325,25.14764264434134,-10.143376954996212,21.59434418620584,0.0012078157528367939,0.0006039078764183969,-0.17703532513560058,-1.7276588598962592,2657.304020691441,443.0,Discesa,,Valvan,Valvan,133.8,45.26575675981441,Valvan-Valvan,0.03333333333333144,4
129,1734867077.0,46.506042,12.94518,1439.087314,1.6,3.8,POINT (1441050.8458272691 5861816.985852238),2.0,26.00706440025768,-2.3039749999998094,26.10891992250492,-5.06263662279936,21.708509182494844,0.48063863908179094,0.24031931954089547,-0.08835967789989506,-0.8656809556689493,2683.412940613946,445.0,Discesa,,Valvan,Valvan,133.83333333333334,46.99605586050886,Valvan-Valvan,0.03333333333333144,4
130,1734867079.0,46.506069,12.945382,1434.981619,1.6,3.8,POINT (1441073.3323644095 5861821.352731104),2.0,22.9066362348467,-4.105695000000196,23.27167194312902,-10.161570653682908,21.79880224878181,-1.4186239896879496,-0.7093119948439748,-0.1773528650807992,-1.730725151524564,2706.684612557075,447.0,Discesa,,Valvan,Valvan,133.86666666666667,41.88900949763224,Valvan-Valvan,0.03333333333333144,4
131,1734867081.0,46.506179,12.945548,1431.418349,1.4,3.8,POINT (1441091.811399881 5861839.143741498),2.0,25.65140937239727,-3.563269999999875,25.897716036037032,-7.90842109557929,21.90934606444366,1.3130220464540052,0.6565110232270026,-0.1380279867520358,-1.3497591313209807,2732.582328593112,449.0,Discesa,,Valvan,Valvan,133.9,46.61588886486666,Valvan-Valvan,0.03333333333333144,4
132,1734867083.0,46.506278,12.945705,1429.383535,1.3,3.8,POINT (1441109.2885599358 5861855.155681632),2.0,23.70302407827606,-2.0348140000000967,23.79020425448111,-4.906594067955913,22.00208673669919,-1.0537558907779605,-0.5268779453889803,-0.08563622154465309,-0.8390648994214082,2756.372532847593,451.0,Discesa,,Valvan,Valvan,133.93333333333334,42.822367658066,Valvan-Valvan,0.03333333333333144,4
133,1734867085.0,46.506313,12.945837,1426.103886,1.5,3.8,POINT (1441123.9827327202 5861860.816475525),2.0,15.746850520287952,-3.2796489999998357,16.084756724038222,-11.764993981729752,22.03277316215866,-3.8527237652214446,-1.9263618826107223,-0.20533788145850176,-2.000238936900811,2772.457289571631,453.0,Discesa,,Valvan,Valvan,133.96666666666667,28.9525621032688,Valvan-Valvan,0.03333333333333144,4
